Time	Node	Type	Packets	
23	65	CacheMisses	248
23	66	CacheHits	173
23	66	CacheMisses	266
23	67	CacheHits	209
23	67	CacheMisses	263
23	68	CacheHits	458
23	68	CacheMisses	252
23	69	CacheHits	201
23	69	CacheMisses	258
23	70	CacheHits	326
23	70	CacheMisses	257
23	71	CacheHits	298
23	71	CacheMisses	254
23	72	CacheHits	388
23	72	CacheMisses	238
23	73	CacheHits	221
23	73	CacheMisses	253
23	74	CacheHits	198
23	74	CacheMisses	265
23	75	CacheHits	245
23	75	CacheMisses	259
23	76	CacheHits	208
23	76	CacheMisses	265
23	77	CacheHits	242
23	77	CacheMisses	265
23	78	CacheHits	182
23	78	CacheMisses	264
23	79	CacheHits	143
23	79	CacheMisses	264
23	80	CacheHits	268
23	80	CacheMisses	250
23	81	CacheHits	152
23	81	CacheMisses	264
23	82	CacheHits	316
23	82	CacheMisses	245
23	83	CacheHits	239
23	83	CacheMisses	255
23	84	CacheHits	270
23	84	CacheMisses	252
23	85	CacheHits	265
23	85	CacheMisses	254
23	86	CacheHits	206
23	86	CacheMisses	258
23	87	CacheHits	250
23	87	CacheMisses	252
23	88	CacheHits	581
23	88	CacheMisses	254
23	89	CacheHits	209
23	89	CacheMisses	253
23	90	CacheHits	193
23	90	CacheMisses	262
23	91	CacheHits	216
23	91	CacheMisses	256
23	92	CacheHits	185
23	92	CacheMisses	271
23	93	CacheHits	236
23	93	CacheMisses	263
23	94	CacheHits	161
23	94	CacheMisses	266
23	95	CacheHits	166
23	95	CacheMisses	265
23	96	CacheHits	140
23	96	CacheMisses	266
23	97	CacheHits	400
23	97	CacheMisses	252
23	98	CacheHits	275
23	98	CacheMisses	254
23	99	CacheHits	444
23	99	CacheMisses	248
24	50	CacheHits	316
24	50	CacheMisses	252
24	51	CacheHits	172
24	51	CacheMisses	265
24	52	CacheHits	344
24	52	CacheMisses	242
24	53	CacheHits	287
24	53	CacheMisses	247
24	54	CacheHits	505
24	54	CacheMisses	252
24	55	CacheHits	317
24	55	CacheMisses	250
24	56	CacheHits	242
24	56	CacheMisses	262
24	57	CacheHits	238
24	57	CacheMisses	265
24	58	CacheHits	292
24	58	CacheMisses	256
24	59	CacheHits	227
24	59	CacheMisses	261
24	60	CacheHits	211
24	60	CacheMisses	260
24	61	CacheHits	286
24	61	CacheMisses	250
24	62	CacheHits	167
24	62	CacheMisses	260
24	63	CacheHits	210
24	63	CacheMisses	253
24	64	CacheHits	276
24	64	CacheMisses	248
24	65	CacheHits	298
24	65	CacheMisses	249
24	66	CacheHits	177
24	66	CacheMisses	263
24	67	CacheHits	206
24	67	CacheMisses	261
24	68	CacheHits	422
24	68	CacheMisses	250
24	69	CacheHits	199
24	69	CacheMisses	251
24	70	CacheHits	276
24	70	CacheMisses	251
24	71	CacheHits	288
24	71	CacheMisses	257
24	72	CacheHits	421
24	72	CacheMisses	256
24	73	CacheHits	217
24	73	CacheMisses	256
24	74	CacheHits	217
24	74	CacheMisses	256
24	75	CacheHits	234
24	75	CacheMisses	258
24	76	CacheHits	187
24	76	CacheMisses	261
24	77	CacheHits	235
24	77	CacheMisses	258
24	78	CacheHits	183
24	78	CacheMisses	261
24	79	CacheHits	134
24	79	CacheMisses	265
24	80	CacheHits	298
24	80	CacheMisses	246
24	81	CacheHits	216
24	81	CacheMisses	263
24	82	CacheHits	303
24	82	CacheMisses	246
24	83	CacheHits	231
24	83	CacheMisses	251
24	84	CacheHits	265
24	84	CacheMisses	251
24	85	CacheHits	269
24	85	CacheMisses	252
24	86	CacheHits	221
24	86	CacheMisses	258
24	87	CacheHits	251
24	87	CacheMisses	247
24	88	CacheHits	614
24	88	CacheMisses	257
24	89	CacheHits	216
24	89	CacheMisses	256
24	90	CacheHits	196
24	90	CacheMisses	258
24	91	CacheHits	190
24	91	CacheMisses	255
24	92	CacheHits	193
24	92	CacheMisses	266
24	93	CacheHits	266
24	93	CacheMisses	261
24	94	CacheHits	193
24	94	CacheMisses	262
24	95	CacheHits	190
24	95	CacheMisses	267
24	96	CacheHits	178
24	96	CacheMisses	269
24	97	CacheHits	404
24	97	CacheMisses	251
24	98	CacheHits	285
24	98	CacheMisses	255
24	99	CacheHits	429
24	99	CacheMisses	253
25	50	CacheHits	382
25	50	CacheMisses	236
25	51	CacheHits	201
25	51	CacheMisses	248
25	52	CacheHits	467
25	52	CacheMisses	237
25	53	CacheHits	322
25	53	CacheMisses	233
25	54	CacheHits	568
25	54	CacheMisses	250
25	55	CacheHits	334
25	55	CacheMisses	241
25	56	CacheHits	248
25	56	CacheMisses	248
25	57	CacheHits	287
25	57	CacheMisses	242
25	58	CacheHits	346
25	58	CacheMisses	243
25	59	CacheHits	250
25	59	CacheMisses	248
25	60	CacheHits	272
25	60	CacheMisses	251
25	61	CacheHits	356
25	61	CacheMisses	233
25	62	CacheHits	196
25	62	CacheMisses	252
25	63	CacheHits	248
25	63	CacheMisses	240
25	64	CacheHits	351
25	64	CacheMisses	233
25	65	CacheHits	352
25	65	CacheMisses	232
25	66	CacheHits	188
25	66	CacheMisses	251
25	67	CacheHits	238
25	67	CacheMisses	254
25	68	CacheHits	461
25	68	CacheMisses	240
25	69	CacheHits	269
25	69	CacheMisses	240
25	70	CacheHits	299
25	70	CacheMisses	246
25	71	CacheHits	337
25	71	CacheMisses	248
25	72	CacheHits	441
25	72	CacheMisses	237
25	73	CacheHits	246
25	73	CacheMisses	245
25	74	CacheHits	217
25	74	CacheMisses	248
25	75	CacheHits	240
25	75	CacheMisses	246
25	76	CacheHits	252
25	76	CacheMisses	260
25	77	CacheHits	326
25	77	CacheMisses	244
25	78	CacheHits	194
25	78	CacheMisses	256
25	79	CacheHits	178
25	79	CacheMisses	253
25	80	CacheHits	346
25	80	CacheMisses	229
25	81	CacheHits	234
25	81	CacheMisses	262
25	82	CacheHits	332
25	82	CacheMisses	236
25	83	CacheHits	252
25	83	CacheMisses	235
25	84	CacheHits	295
25	84	CacheMisses	238
25	85	CacheHits	282
25	85	CacheMisses	239
25	86	CacheHits	286
25	86	CacheMisses	246
25	87	CacheHits	310
25	87	CacheMisses	226
25	88	CacheHits	686
25	88	CacheMisses	246
25	89	CacheHits	242
25	89	CacheMisses	240
25	90	CacheHits	282
25	90	CacheMisses	248
25	91	CacheHits	258
25	91	CacheMisses	240
25	92	CacheHits	241
25	92	CacheMisses	262
25	93	CacheHits	307
25	93	CacheMisses	247
25	94	CacheHits	212
25	94	CacheMisses	256
25	95	CacheHits	194
25	95	CacheMisses	254
25	96	CacheHits	160
25	96	CacheMisses	251
25	97	CacheHits	465
25	97	CacheMisses	244
25	98	CacheHits	335
25	98	CacheMisses	243
25	99	CacheHits	407
25	99	CacheMisses	244
26	50	CacheHits	381
26	50	CacheMisses	218
26	51	CacheHits	204
26	51	CacheMisses	228
26	52	CacheHits	337
26	52	CacheMisses	221
26	53	CacheHits	281
26	53	CacheMisses	219
26	54	CacheHits	345
26	54	CacheMisses	230
26	55	CacheHits	311
26	55	CacheMisses	218
26	56	CacheHits	180
26	56	CacheMisses	235
26	57	CacheHits	240
26	57	CacheMisses	228
26	58	CacheHits	325
26	58	CacheMisses	215
26	59	CacheHits	247
26	59	CacheMisses	225
26	60	CacheHits	235
26	60	CacheMisses	236
26	61	CacheHits	288
26	61	CacheMisses	212
26	62	CacheHits	185
26	62	CacheMisses	227
26	63	CacheHits	224
26	63	CacheMisses	220
26	64	CacheHits	291
26	64	CacheMisses	226
26	65	CacheHits	287
26	65	CacheMisses	207
26	66	CacheHits	203
26	66	CacheMisses	224
26	67	CacheHits	231
26	67	CacheMisses	224
26	68	CacheHits	408
26	68	CacheMisses	222
26	69	CacheHits	221
26	69	CacheMisses	222
26	70	CacheHits	261
26	70	CacheMisses	227
26	71	CacheHits	356
26	71	CacheMisses	229
26	72	CacheHits	387
26	72	CacheMisses	220
26	73	CacheHits	217
26	73	CacheMisses	222
26	74	CacheHits	204
26	74	CacheMisses	231
26	75	CacheHits	236
26	75	CacheMisses	223
26	76	CacheHits	248
26	76	CacheMisses	236
26	77	CacheHits	285
26	77	CacheMisses	231
26	78	CacheHits	187
26	78	CacheMisses	226
26	79	CacheHits	173
26	79	CacheMisses	226
26	80	CacheHits	305
26	80	CacheMisses	219
26	81	CacheHits	259
26	81	CacheMisses	228
26	82	CacheHits	297
26	82	CacheMisses	208
26	83	CacheHits	211
26	83	CacheMisses	222
26	84	CacheHits	288
26	84	CacheMisses	209
26	85	CacheHits	316
26	85	CacheMisses	221
26	86	CacheHits	249
26	86	CacheMisses	231
26	87	CacheHits	238
26	87	CacheMisses	214
26	88	CacheHits	679
26	88	CacheMisses	226
26	89	CacheHits	211
26	89	CacheMisses	220
26	90	CacheHits	246
26	90	CacheMisses	228
26	91	CacheHits	218
26	91	CacheMisses	220
26	92	CacheHits	233
26	92	CacheMisses	221
26	93	CacheHits	276
26	93	CacheMisses	232
26	94	CacheHits	162
26	94	CacheMisses	236
26	95	CacheHits	212
26	95	CacheMisses	232
26	96	CacheHits	192
26	96	CacheMisses	231
26	97	CacheHits	365
26	97	CacheMisses	226
26	98	CacheHits	318
26	98	CacheMisses	215
26	99	CacheHits	415
26	99	CacheMisses	225
27	50	CacheHits	435
27	50	CacheMisses	207
27	51	CacheHits	185
27	51	CacheMisses	224
27	52	CacheHits	376
27	52	CacheMisses	205
27	53	CacheHits	273
27	53	CacheMisses	211
27	54	CacheHits	428
27	54	CacheMisses	211
27	55	CacheHits	315
27	55	CacheMisses	214
27	56	CacheHits	202
27	56	CacheMisses	214
27	57	CacheHits	234
27	57	CacheMisses	222
27	58	CacheHits	297
27	58	CacheMisses	216
27	59	CacheHits	236
27	59	CacheMisses	218
27	60	CacheHits	212
27	60	CacheMisses	221
27	61	CacheHits	285
27	61	CacheMisses	207
27	62	CacheHits	179
27	62	CacheMisses	222
27	63	CacheHits	243
27	63	CacheMisses	215
27	64	CacheHits	299
27	64	CacheMisses	208
27	65	CacheHits	282
27	65	CacheMisses	206
27	66	CacheHits	197
27	66	CacheMisses	221
27	67	CacheHits	232
27	67	CacheMisses	217
27	68	CacheHits	391
27	68	CacheMisses	211
27	69	CacheHits	230
27	69	CacheMisses	209
27	70	CacheHits	248
27	70	CacheMisses	214
27	71	CacheHits	375
27	71	CacheMisses	219
27	72	CacheHits	407
27	72	CacheMisses	218
27	73	CacheHits	183
27	73	CacheMisses	215
27	74	CacheHits	197
27	74	CacheMisses	219
27	75	CacheHits	255
27	75	CacheMisses	214
27	76	CacheHits	230
27	76	CacheMisses	229
27	77	CacheHits	296
27	77	CacheMisses	207
27	78	CacheHits	201
27	78	CacheMisses	221
27	79	CacheHits	180
27	79	CacheMisses	222
27	80	CacheHits	297
27	80	CacheMisses	210
27	81	CacheHits	213
27	81	CacheMisses	229
27	82	CacheHits	277
27	82	CacheMisses	208
27	83	CacheHits	202
27	83	CacheMisses	217
27	84	CacheHits	280
27	84	CacheMisses	211
27	85	CacheHits	298
27	85	CacheMisses	217
27	86	CacheHits	234
27	86	CacheMisses	219
27	87	CacheHits	233
27	87	CacheMisses	215
27	88	CacheHits	500
27	88	CacheMisses	220
27	89	CacheHits	219
27	89	CacheMisses	215
27	90	CacheHits	244
27	90	CacheMisses	215
27	91	CacheHits	215
27	91	CacheMisses	211
27	92	CacheHits	258
27	92	CacheMisses	225
27	93	CacheHits	262
27	93	CacheMisses	221
27	94	CacheHits	170
27	94	CacheMisses	221
27	95	CacheHits	208
27	95	CacheMisses	221
27	96	CacheHits	145
27	96	CacheMisses	230
27	97	CacheHits	327
27	97	CacheMisses	214
27	98	CacheHits	279
27	98	CacheMisses	222
27	99	CacheHits	414
27	99	CacheMisses	224
28	50	CacheHits	405
28	50	CacheMisses	275
28	51	CacheHits	192
28	51	CacheMisses	284
28	52	CacheHits	355
28	52	CacheMisses	274
28	53	CacheHits	277
28	53	CacheMisses	271
28	54	CacheHits	437
28	54	CacheMisses	274
28	55	CacheHits	293
28	55	CacheMisses	269
28	56	CacheHits	186
28	56	CacheMisses	284
28	57	CacheHits	242
28	57	CacheMisses	274
28	58	CacheHits	270
28	58	CacheMisses	277
28	59	CacheHits	298
28	59	CacheMisses	272
28	60	CacheHits	219
28	60	CacheMisses	271
28	61	CacheHits	286
28	61	CacheMisses	269
28	62	CacheHits	213
28	62	CacheMisses	277
28	63	CacheHits	246
28	63	CacheMisses	270
28	64	CacheHits	332
28	64	CacheMisses	257
28	65	CacheHits	333
28	65	CacheMisses	260
28	66	CacheHits	204
28	66	CacheMisses	283
28	67	CacheHits	238
28	67	CacheMisses	283
28	68	CacheHits	366
28	68	CacheMisses	280
28	69	CacheHits	245
28	69	CacheMisses	276
28	70	CacheHits	252
28	70	CacheMisses	275
28	71	CacheHits	413
28	71	CacheMisses	275
28	72	CacheHits	379
28	72	CacheMisses	271
28	73	CacheHits	236
28	73	CacheMisses	265
28	74	CacheHits	217
28	74	CacheMisses	278
28	75	CacheHits	272
28	75	CacheMisses	272
28	76	CacheHits	231
28	76	CacheMisses	282
28	77	CacheHits	268
28	77	CacheMisses	277
28	78	CacheHits	194
28	78	CacheMisses	285
28	79	CacheHits	161
28	79	CacheMisses	283
28	80	CacheHits	338
28	80	CacheMisses	258
28	81	CacheHits	268
28	81	CacheMisses	293
28	82	CacheHits	329
28	82	CacheMisses	259
28	83	CacheHits	245
28	83	CacheMisses	263
28	84	CacheHits	300
28	84	CacheMisses	260
28	85	CacheHits	334
28	85	CacheMisses	263
28	86	CacheHits	256
28	86	CacheMisses	271
28	87	CacheHits	292
28	87	CacheMisses	268
28	88	CacheHits	397
28	88	CacheMisses	286
28	89	CacheHits	247
28	89	CacheMisses	272
28	90	CacheHits	250
28	90	CacheMisses	279
28	91	CacheHits	216
28	91	CacheMisses	278
28	92	CacheHits	259
28	92	CacheMisses	281
28	93	CacheHits	265
28	93	CacheMisses	278
28	94	CacheHits	178
28	94	CacheMisses	288
28	95	CacheHits	199
28	95	CacheMisses	286
28	96	CacheHits	145
28	96	CacheMisses	285
28	97	CacheHits	360
28	97	CacheMisses	265
28	98	CacheHits	316
28	98	CacheMisses	271
28	99	CacheHits	462
28	99	CacheMisses	282
29	50	CacheHits	398
29	50	CacheMisses	253
29	51	CacheHits	181
29	51	CacheMisses	263
29	52	CacheHits	289
29	52	CacheMisses	246
29	53	CacheHits	216
29	53	CacheMisses	248
29	54	CacheHits	286
29	54	CacheMisses	258
29	55	CacheHits	242
29	55	CacheMisses	244
29	56	CacheHits	196
29	56	CacheMisses	263
29	57	CacheHits	214
29	57	CacheMisses	246
29	58	CacheHits	208
29	58	CacheMisses	251
29	59	CacheHits	220
29	59	CacheMisses	249
29	60	CacheHits	186
29	60	CacheMisses	255
29	61	CacheHits	221
29	61	CacheMisses	244
29	62	CacheHits	180
29	62	CacheMisses	263
29	63	CacheHits	226
29	63	CacheMisses	251
29	64	CacheHits	270
29	64	CacheMisses	246
29	65	CacheHits	256
29	65	CacheMisses	240
29	66	CacheHits	167
29	66	CacheMisses	263
29	67	CacheHits	217
29	67	CacheMisses	262
29	68	CacheHits	346
29	68	CacheMisses	257
29	69	CacheHits	178
29	69	CacheMisses	252
29	70	CacheHits	200
29	70	CacheMisses	255
29	71	CacheHits	344
29	71	CacheMisses	267
29	72	CacheHits	280
29	72	CacheMisses	248
29	73	CacheHits	196
29	73	CacheMisses	252
29	74	CacheHits	198
29	74	CacheMisses	258
29	75	CacheHits	212
29	75	CacheMisses	247
29	76	CacheHits	227
29	76	CacheMisses	258
29	77	CacheHits	236
29	77	CacheMisses	251
29	78	CacheHits	170
29	78	CacheMisses	267
29	79	CacheHits	139
29	79	CacheMisses	265
29	80	CacheHits	272
29	80	CacheMisses	247
29	81	CacheHits	228
29	81	CacheMisses	274
29	82	CacheHits	241
29	82	CacheMisses	244
29	83	CacheHits	210
29	83	CacheMisses	249
29	84	CacheHits	228
29	84	CacheMisses	247
29	85	CacheHits	268
29	85	CacheMisses	257
29	86	CacheHits	290
29	86	CacheMisses	255
29	87	CacheHits	230
29	87	CacheMisses	242
29	88	CacheHits	352
29	88	CacheMisses	263
29	89	CacheHits	207
29	89	CacheMisses	250
29	90	CacheHits	202
29	90	CacheMisses	256
29	91	CacheHits	172
29	91	CacheMisses	252
29	92	CacheHits	239
29	92	CacheMisses	260
29	93	CacheHits	227
29	93	CacheMisses	252
29	94	CacheHits	163
29	94	CacheMisses	261
29	95	CacheHits	189
29	95	CacheMisses	257
29	96	CacheHits	140
29	96	CacheMisses	271
29	97	CacheHits	298
29	97	CacheMisses	249
29	98	CacheHits	284
29	98	CacheMisses	250
29	99	CacheHits	402
29	99	CacheMisses	254
30	50	CacheHits	448
30	50	CacheMisses	252
30	51	CacheHits	241
30	51	CacheMisses	256
30	52	CacheHits	295
30	52	CacheMisses	245
30	53	CacheHits	290
30	53	CacheMisses	252
30	54	CacheHits	343
30	54	CacheMisses	255
30	55	CacheHits	248
30	55	CacheMisses	246
30	56	CacheHits	182
30	56	CacheMisses	263
30	57	CacheHits	238
30	57	CacheMisses	251
30	58	CacheHits	241
30	58	CacheMisses	258
30	59	CacheHits	255
30	59	CacheMisses	253
30	60	CacheHits	223
30	60	CacheMisses	252
30	61	CacheHits	294
30	61	CacheMisses	236
30	62	CacheHits	182
30	62	CacheMisses	257
30	63	CacheHits	230
30	63	CacheMisses	250
30	64	CacheHits	327
30	64	CacheMisses	244
30	65	CacheHits	293
30	65	CacheMisses	242
30	66	CacheHits	170
30	66	CacheMisses	267
30	67	CacheHits	247
30	67	CacheMisses	246
30	68	CacheHits	425
30	68	CacheMisses	253
30	69	CacheHits	221
30	69	CacheMisses	248
30	70	CacheHits	227
30	70	CacheMisses	258
30	71	CacheHits	380
30	71	CacheMisses	266
30	72	CacheHits	262
30	72	CacheMisses	254
30	73	CacheHits	235
30	73	CacheMisses	244
30	74	CacheHits	254
30	74	CacheMisses	262
30	75	CacheHits	250
30	75	CacheMisses	255
30	76	CacheHits	285
30	76	CacheMisses	261
30	77	CacheHits	263
30	77	CacheMisses	244
30	78	CacheHits	219
30	78	CacheMisses	260
30	79	CacheHits	161
30	79	CacheMisses	258
30	80	CacheHits	244
30	80	CacheMisses	252
30	81	CacheHits	237
30	81	CacheMisses	265
30	82	CacheHits	281
30	82	CacheMisses	241
30	83	CacheHits	222
30	83	CacheMisses	250
30	84	CacheHits	290
30	84	CacheMisses	246
30	85	CacheHits	280
30	85	CacheMisses	240
30	86	CacheHits	368
30	86	CacheMisses	244
30	87	CacheHits	272
30	87	CacheMisses	246
30	88	CacheHits	322
30	88	CacheMisses	257
30	89	CacheHits	217
30	89	CacheMisses	258
30	90	CacheHits	203
30	90	CacheMisses	250
30	91	CacheHits	239
30	91	CacheMisses	244
30	92	CacheHits	242
30	92	CacheMisses	260
30	93	CacheHits	281
30	93	CacheMisses	244
30	94	CacheHits	235
30	94	CacheMisses	267
30	95	CacheHits	196
30	95	CacheMisses	262
30	96	CacheHits	177
30	96	CacheMisses	265
30	97	CacheHits	276
30	97	CacheMisses	253
30	98	CacheHits	270
30	98	CacheMisses	252
30	99	CacheHits	450
30	99	CacheMisses	260
31	50	CacheHits	508
31	50	CacheMisses	260
31	51	CacheHits	203
31	51	CacheMisses	254
31	52	CacheHits	318
31	52	CacheMisses	250
31	53	CacheHits	322
31	53	CacheMisses	242
31	54	CacheHits	375
31	54	CacheMisses	262
31	55	CacheHits	212
31	55	CacheMisses	248
31	56	CacheHits	189
31	56	CacheMisses	265
31	57	CacheHits	238
31	57	CacheMisses	258
31	58	CacheHits	252
31	58	CacheMisses	254
31	59	CacheHits	270
31	59	CacheMisses	251
31	60	CacheHits	254
31	60	CacheMisses	258
31	61	CacheHits	280
31	61	CacheMisses	246
31	62	CacheHits	219
31	62	CacheMisses	250
31	63	CacheHits	246
31	63	CacheMisses	251
31	64	CacheHits	291
31	64	CacheMisses	252
31	65	CacheHits	269
31	65	CacheMisses	244
31	66	CacheHits	200
31	66	CacheMisses	260
31	67	CacheHits	216
31	67	CacheMisses	256
31	68	CacheHits	446
31	68	CacheMisses	265
31	69	CacheHits	219
31	69	CacheMisses	247
31	70	CacheHits	211
31	70	CacheMisses	246
31	71	CacheHits	334
31	71	CacheMisses	262
31	72	CacheHits	268
31	72	CacheMisses	259
31	73	CacheHits	236
31	73	CacheMisses	241
31	74	CacheHits	268
31	74	CacheMisses	263
31	75	CacheHits	267
31	75	CacheMisses	247
31	76	CacheHits	288
31	76	CacheMisses	258
31	77	CacheHits	211
31	77	CacheMisses	256
31	78	CacheHits	207
31	78	CacheMisses	264
31	79	CacheHits	198
31	79	CacheMisses	258
31	80	CacheHits	255
31	80	CacheMisses	250
31	81	CacheHits	261
31	81	CacheMisses	270
31	82	CacheHits	277
31	82	CacheMisses	250
31	83	CacheHits	236
31	83	CacheMisses	238
31	84	CacheHits	268
31	84	CacheMisses	247
31	85	CacheHits	264
31	85	CacheMisses	252
31	86	CacheHits	403
31	86	CacheMisses	247
31	87	CacheHits	263
31	87	CacheMisses	246
31	88	CacheHits	293
31	88	CacheMisses	269
31	89	CacheHits	212
31	89	CacheMisses	252
31	90	CacheHits	199
31	90	CacheMisses	257
31	91	CacheHits	223
31	91	CacheMisses	256
31	92	CacheHits	243
31	92	CacheMisses	266
31	93	CacheHits	296
31	93	CacheMisses	251
31	94	CacheHits	195
31	94	CacheMisses	259
31	95	CacheHits	178
31	95	CacheMisses	267
31	96	CacheHits	179
31	96	CacheMisses	268
31	97	CacheHits	267
31	97	CacheMisses	259
31	98	CacheHits	301
31	98	CacheMisses	244
31	99	CacheHits	418
31	99	CacheMisses	268
32	50	CacheHits	499
32	50	CacheMisses	211
32	51	CacheHits	204
32	51	CacheMisses	218
32	52	CacheHits	392
32	52	CacheMisses	215
32	53	CacheHits	350
32	53	CacheMisses	207
32	54	CacheHits	336
32	54	CacheMisses	213
32	55	CacheHits	245
32	55	CacheMisses	204
32	56	CacheHits	214
32	56	CacheMisses	215
32	57	CacheHits	298
32	57	CacheMisses	207
32	58	CacheHits	232
32	58	CacheMisses	209
32	59	CacheHits	266
32	59	CacheMisses	202
32	60	CacheHits	245
32	60	CacheMisses	206
32	61	CacheHits	279
32	61	CacheMisses	206
32	62	CacheHits	215
32	62	CacheMisses	222
32	63	CacheHits	229
32	63	CacheMisses	214
32	64	CacheHits	293
32	64	CacheMisses	202
32	65	CacheHits	293
32	65	CacheMisses	200
32	66	CacheHits	196
32	66	CacheMisses	223
32	67	CacheHits	222
32	67	CacheMisses	215
32	68	CacheHits	414
32	68	CacheMisses	216
32	69	CacheHits	218
32	69	CacheMisses	213
32	70	CacheHits	249
32	70	CacheMisses	204
32	71	CacheHits	195
32	71	CacheMisses	220
32	72	CacheHits	260
32	72	CacheMisses	208
32	73	CacheHits	222
32	73	CacheMisses	214
32	74	CacheHits	300
32	74	CacheMisses	216
32	75	CacheHits	256
32	75	CacheMisses	200
32	76	CacheHits	327
32	76	CacheMisses	212
32	77	CacheHits	229
32	77	CacheMisses	206
32	78	CacheHits	210
32	78	CacheMisses	219
32	79	CacheHits	196
32	79	CacheMisses	227
32	80	CacheHits	270
32	80	CacheMisses	208
32	81	CacheHits	256
32	81	CacheMisses	221
32	82	CacheHits	320
32	82	CacheMisses	199
32	83	CacheHits	246
32	83	CacheMisses	207
32	84	CacheHits	284
32	84	CacheMisses	200
32	85	CacheHits	272
32	85	CacheMisses	205
32	86	CacheHits	381
32	86	CacheMisses	219
32	87	CacheHits	304
32	87	CacheMisses	202
32	88	CacheHits	294
32	88	CacheMisses	222
32	89	CacheHits	241
32	89	CacheMisses	212
32	90	CacheHits	226
32	90	CacheMisses	220
32	91	CacheHits	232
32	91	CacheMisses	211
32	92	CacheHits	219
32	92	CacheMisses	226
32	93	CacheHits	283
32	93	CacheMisses	214
32	94	CacheHits	194
32	94	CacheMisses	220
32	95	CacheHits	182
32	95	CacheMisses	220
32	96	CacheHits	173
32	96	CacheMisses	225
32	97	CacheHits	269
32	97	CacheMisses	219
32	98	CacheHits	297
32	98	CacheMisses	215
32	99	CacheHits	330
32	99	CacheMisses	220
33	50	CacheHits	533
33	50	CacheMisses	237
33	51	CacheHits	295
33	51	CacheMisses	221
33	52	CacheHits	466
33	52	CacheMisses	225
33	53	CacheHits	346
33	53	CacheMisses	235
33	54	CacheHits	335
33	54	CacheMisses	238
33	55	CacheHits	241
33	55	CacheMisses	218
33	56	CacheHits	198
33	56	CacheMisses	240
33	57	CacheHits	308
33	57	CacheMisses	225
33	58	CacheHits	267
33	58	CacheMisses	219
33	59	CacheHits	311
33	59	CacheMisses	225
33	60	CacheHits	263
33	60	CacheMisses	223
33	61	CacheHits	286
33	61	CacheMisses	216
33	62	CacheHits	242
33	62	CacheMisses	222
33	63	CacheHits	229
33	63	CacheMisses	221
33	64	CacheHits	337
33	64	CacheMisses	219
33	65	CacheHits	292
33	65	CacheMisses	214
33	66	CacheHits	192
33	66	CacheMisses	238
33	67	CacheHits	281
33	67	CacheMisses	223
33	68	CacheHits	401
33	68	CacheMisses	239
33	69	CacheHits	236
33	69	CacheMisses	222
33	70	CacheHits	244
33	70	CacheMisses	228
33	71	CacheHits	195
33	71	CacheMisses	238
33	72	CacheHits	280
33	72	CacheMisses	229
33	73	CacheHits	234
33	73	CacheMisses	222
33	74	CacheHits	291
33	74	CacheMisses	239
33	75	CacheHits	289
33	75	CacheMisses	221
33	76	CacheHits	290
33	76	CacheMisses	227
33	77	CacheHits	282
33	77	CacheMisses	218
33	78	CacheHits	240
33	78	CacheMisses	230
33	79	CacheHits	206
33	79	CacheMisses	232
33	80	CacheHits	283
33	80	CacheMisses	231
33	81	CacheHits	266
33	81	CacheMisses	235
33	82	CacheHits	350
33	82	CacheMisses	215
33	83	CacheHits	253
33	83	CacheMisses	223
33	84	CacheHits	315
33	84	CacheMisses	216
33	85	CacheHits	272
33	85	CacheMisses	222
33	86	CacheHits	375
33	86	CacheMisses	235
33	87	CacheHits	282
33	87	CacheMisses	218
33	88	CacheHits	325
33	88	CacheMisses	245
33	89	CacheHits	252
33	89	CacheMisses	226
33	90	CacheHits	252
33	90	CacheMisses	224
33	91	CacheHits	230
33	91	CacheMisses	225
33	92	CacheHits	252
33	92	CacheMisses	237
33	93	CacheHits	230
33	93	CacheMisses	231
33	94	CacheHits	233
33	94	CacheMisses	232
33	95	CacheHits	195
33	95	CacheMisses	241
33	96	CacheHits	208
33	96	CacheMisses	239
33	97	CacheHits	309
33	97	CacheMisses	233
33	98	CacheHits	316
33	98	CacheMisses	227
33	99	CacheHits	291
33	99	CacheMisses	245
34	50	CacheHits	592
34	50	CacheMisses	232
34	51	CacheHits	208
34	51	CacheMisses	240
34	52	CacheHits	403
34	52	CacheMisses	233
34	53	CacheHits	334
34	53	CacheMisses	226
34	54	CacheHits	339
34	54	CacheMisses	231
34	55	CacheHits	254
34	55	CacheMisses	228
34	56	CacheHits	203
34	56	CacheMisses	231
34	57	CacheHits	268
34	57	CacheMisses	230
34	58	CacheHits	226
34	58	CacheMisses	227
34	59	CacheHits	269
34	59	CacheMisses	234
34	60	CacheHits	250
34	60	CacheMisses	223
34	61	CacheHits	297
34	61	CacheMisses	226
34	62	CacheHits	188
34	62	CacheMisses	241
34	63	CacheHits	228
34	63	CacheMisses	233
34	64	CacheHits	292
34	64	CacheMisses	231
34	65	CacheHits	270
34	65	CacheMisses	223
34	66	CacheHits	203
34	66	CacheMisses	233
34	67	CacheHits	260
34	67	CacheMisses	227
34	68	CacheHits	336
34	68	CacheMisses	227
34	69	CacheHits	238
34	69	CacheMisses	228
34	70	CacheHits	240
34	70	CacheMisses	225
34	71	CacheHits	175
34	71	CacheMisses	235
34	72	CacheHits	282
34	72	CacheMisses	231
34	73	CacheHits	240
34	73	CacheMisses	225
34	74	CacheHits	268
